userId,group,converted
e58f034627664be487581b4c9f53240f,treatment,True
00a987ffc42d44f0a5f1747f88712053,control,True
d29acf2a1e524dffa8309b14f6412dca,control,False
37c232c51c964676838b3f74b9d19d29,control,False
527b978e4f044a91af03b677aa4d27a5,control,True
fb11e22d39584ac393b8cb68d058099a,control,False
1d5de457ac3f4308b7a2b5830647fe90,treatment,False
ae0fd3a53cda45aba648f76aa64c045d,treatment,False
6aa7ab5219774a5e97d038c03ce586db,control,True
0270f91a4eb34e65b4bfb9a8c8c9b37f,treatment,False
8d51b11017a9444890440875f156383c,control,False
d365f476203b4112b090610ca70a7a54,control,True
bc1cc411544c4229a12429f8faa9d53a,control,False
3f1ab8bcf2b94b5996c0e97e4e9238c6,control,False
a4df9c416aee48b985f1dd091e39f925,treatment,True
056ad84d735848619594f380ac085186,control,True
810b3b061bdf4315ae9d3218e8cf4f22,control,False
aefc5ee12bd24590af5d6f3e15d9b502,control,False
a1b841a4a97d43ee821cb6b9972d1638,control,False
267777fa8b5247d8827b26d6993d2532,control,False
0745184ddcda4a3e9299e9bfb198bd40,treatment,False
727e63717fc54825960a1aab01ded75c,control,False
41ca11c3ed514a43abfb10214fd58560,control,False
2d7004c1dc104da9aaf5ceffe19af970,control,False
9a2b209c03454ce3a461a1c414b1a9eb,treatment,False
cf6480f031c24e35a9f53e551366cb0b,treatment,False
e73061f280564e74879403263c45ece7,control,True
bbb8ac3dbb724537b2f40a72180b0bb2,control,False
6ed0a08621994a41b268c916446cd3eb,treatment,False
28abbf28bf234b499db39dea878ed33e,control,False
320d956649854cda97675edc36f1fc2c,control,False
c3b0d81b37fe4b29aa0475f9e0843611,control,False
4f105dfa12e240c79663ed8b2fefe6a4,control,False
91d998c2d1ec4f0291b55dc1c7b6c71f,control,True
24dc6353ba23424c82a7c9fa9ec3b60c,treatment,False
6731625322394958abc81baae17e8372,treatment,False
029ab242ebd944e6a96b4600d95f9d40,treatment,False
08eb1b9abc694faf92255005d761dfca,treatment,True
90d7892ee7764fab8645e0a2124379de,treatment,False
8cc08f1d3d0f4db7bde96b31da1890fe,control,False
5bf868a1e6a94cfaaa307f78150c5cb6,control,False
8c24847172054388899de0190b36103e,control,False
cd6996125abd408d8b4a10aa8e99550a,control,False
8365d9c9718040d98f6cafb929024843,treatment,True
d54f3656096f479ebb260ae0d00a8d96,treatment,False
3953f7926a79418693ec902b78402b51,control,False
436ccdcbda5549d1a8789472ac335356,treatment,False
b025ce9f7de449a0b05785b48093de2a,treatment,False
76ab1f4081714d879a2a954ae0ddd216,treatment,False
a90d56b641114c62bad42536a3eb799a,control,False
d95a3f2d461e4b58bab9795cfef394ed,control,False
930353e711ab498e87227bec7714e5ee,treatment,False
2e95389507dc495b9017e9d0da5c0907,control,False
3c66c6e61f164b53b2e870d38f086934,control,False
42cd530928684d3bb014444150cf3d64,treatment,True
99b5b4a4be254314aeeac4c9d0af2cac,treatment,False
e13bff68f02f4cf9ac9bfc95135e4105,treatment,False
c56a42f20433435b829c4631736472f0,control,True
b398d09c1e5148348075fc6d7ba3a405,treatment,False
7fd5eba53a03486899862fbcbd5cb913,control,True
7ed16737199f4e96a8fb6b12fdb9bd6c,control,True
ee61c2fd44cd4020b6e8273ab96287fe,control,True
09d71bfe6e9c44f2b08370c7430612a9,treatment,False
f81353eaf28d4b25975c16cb48bc03e5,control,True
5089d230ac21493a8b5fb7929a8888f7,treatment,True
c84083e5e8734126af9952f57bfa943e,control,True
349c3da0bc6f4e9497b4477b5e2c221c,treatment,True
2c58db4867604847a6f4e7027548a507,control,False
5f26c9b67e4748f6bb35756019e03cb0,control,False
70f59c25dcda40c38d71509ffad20457,control,True
4cd0d05e7891488796b5b5a4433aec53,treatment,False
8e734ea49c1847c6b0b4be6a0e7aba1c,treatment,False
2c15d625984147099841e78ebf4914dd,treatment,False
1f5014cf50824a729cc8c3c7cadcc8ac,treatment,True
bb7d95010a974aeab5baea74e00c1247,treatment,False
5618ffbd5d164da9810b454e6932bd7f,control,False
e3455f80be6448318ca6c05b0a257ebc,control,True
1d9018eec76e4f2cb11fdc0532fca5ad,treatment,False
ce973fe6dc75499eab13bab85a698385,treatment,True
45fc960c8b2248308f82a881e6cdb962,control,False
f120fa2d48c348a6ab4f6de7fc56c647,control,False
964ae119dc574f32880b5b51a4e80b7e,control,True
de6a3b343a5547f7829ed48cb08bf195,treatment,False
c432cf2884a245c0b18fab6b15215cb0,control,False
c9a6a3e20d2a44ec95c06c68c954f445,control,True
78063e3d52bb453cb0148f9095f07b0a,treatment,False
ac6e4edc6d3149438134f27df141cffd,treatment,False
7bc89517ce6f44d8806082ae231ff1d2,control,True
abf21336ed3f4990802c4d3d61789d56,treatment,False
61098510081e40d6a6573e3db1b358e8,treatment,False
01071f65e3d441c08ea6c5e5354b6846,treatment,True
416c7e02e7824b1ba3947a96319fd5d5,treatment,False
6ddd20c3c9484d319f728b0efbd4ed39,control,False
e85dfa872ef44ea08221e3ac2b1cff62,control,True
c025e9b6abbf4e0192aa60344e836eb9,control,False
72e9043a73904db5adbca5a280e8f86a,treatment,True
b234c1ca1500408483bc32e99cd1cf60,control,True
9056b91606fe4f5894a6850261eb8a4c,treatment,True
75ebefcefebe4b429fb78fb3e0355804,control,True
312bf79522c7442996975a06354aa7ae,treatment,True
4584485ca714436d8ea72d6e42a8ff4b,control,False
049cf081a2784a688efd2aab1654bdcc,treatment,False
8617d3c84ed34ce2b52d14cf8dfe47f8,control,True
80d809b8e45f43e5a46754f94f7a4120,control,True
d9de7e9ffb5a4143978a591cdb6dd62a,treatment,False
28c6adf7752f45929825ca875744f587,control,False
117fe1406fe4401f85af5ebb801059eb,treatment,True
091f8708e4c64386bcd2e1fd5c836b71,treatment,False
a07b0f8c43fc47a7960d35db87d0b176,treatment,True
d85ad6e50b6e4e04b20fb2159eb21130,treatment,False
dcea25dc48094a1480733db91582e89d,control,False
2f27ef2ab5cf4ee3b50e7a519c7fb26b,control,False
fb86d3cf4c1b48898760f2deeedf2161,control,True
a4d68aa3e32c435292845b9b6d2c6615,treatment,False
7cccfe0ae5b9425395657b4e4638469d,treatment,False
413cc6c60a20474b83dcc0ef3f4f30d7,control,False
17ca230d2ca74639afb6c6705d080878,control,False
3c1c6690106c41329fea1346c79a757e,treatment,True
0c3db11fc4f64458bd1ed6ca9b0d9b32,control,False
42b408ddf2ab46bea12c3942756708a3,treatment,True
5d37431ed2234a9897db8931e2251748,treatment,True
66ac203b48da42d3b910c3a05d98df90,treatment,True
dad4b7196590405580846664bb86b56c,control,False
d42992dbdc434795b5d3aa370fb4cfe5,control,False
a7cad13802f54bdca0c67d3f11335e24,treatment,True
966ed9b7d299463b932cdfb25c44ab6d,treatment,False
5641a72a275f45c8a2c14621c657df70,treatment,False
9818be91702b4fcc80c6fe3936cac3f5,control,False
a1f9f3d695f148149e939784580be120,control,True
cbf4c1ea24494de6abaad92d9f6f4235,control,False
38aa452d3a8b4bbdb0c173ce0702e828,control,True
52b7d099d26241a5bcc1597f3e66adb5,control,False
13c91209a49d49c2855b5fc572cda73a,control,True
0eca119b49f7405cb3eaea89279eb4cf,treatment,False
3c9af10299344f52afa33d1ff31fe7a8,treatment,True
6c560cff3f2841308ca3c70ee1439d9e,treatment,True
0f6fd2ad54da412491d5419092f7f38e,treatment,True
c5e3d7473a884bedb6072d096cbda890,treatment,False
8cb639ea80c647fc8fd5f7ba0f13ddac,control,False
bfb4098d40b54e55a741e5edb0babef1,control,False
ad45b29de6b3498fb3a335f01ae4a20e,treatment,False
f0a44784e0df470188531dc555c6d7d7,control,False
949e5fee8ce74ddc96b034dbda77cf88,control,False
1fb857b6c8c0418593fd877ba90f5eec,control,False
d0b55c96aa2844e0af657d0fd17871c6,treatment,False
d99710368ddf4ff0a9b26aef998fd397,control,True
486a1a84f0a845269531a914a4c1db95,control,False
d0a2175521dd476db6998a7cfe1ccd5c,treatment,True
0eeddcf3878a4b95935de6245b355de5,control,False
1f7077327d9d4a6db0ace525c8bd550e,control,False
ebc17e5d5b2746b98d58da6b126afb8c,treatment,False
0c8194ac1d93482c8292227526d246b7,control,True
c71cc36ec6714483b6612ec6b231d206,control,False
f4809919408e4930aa66a5ca7eea88fb,control,True
613eb1d4681148ae9dada0e3e1c112d7,control,True
15bb49093dcf4a62a1ac57c18b1d9d90,control,True
1c102ee3314942579d51ca733e5b9f99,control,True
a125dea68b1c4b28a5dde66db39aab13,control,False
238836ec28b34c0bb7112171b186e8f6,control,False
c046f84991d14faf8333d229c67b6172,control,False
52a2e772eb9746debb23a065ff7a2682,control,True
3ba9ce8bdec441769c645cf167722e79,control,False
02b77beb087044c48d7965ba02ae5a4b,control,True
5e8ed524e4344794b181e86c64e2c95c,control,False
52dea0895ce749f684d05db0c9175a72,control,True
b6d69e1f161f4079843e60341990d01b,treatment,False
35124a0c0147404cabea3616e0b6bcd0,treatment,False
2462702edad44893b4b953aae509fa3d,control,False
c15dc0d5d56e48c89476b88ef13ccfcc,treatment,False
a12002d4e7314b3ab31c0e47b257c533,control,True
2dd4fb297829464a904e6820b6e0a766,control,True
171009939b254685849e972c2b4ac7d8,treatment,False
df4f4752a8a5466fb71628766dfc5594,control,True
7c78d0ca6632494d88a258acb1d83db5,treatment,False
880a71ed7a394edd98de9f97058e752e,treatment,False
28b82a492dca4243b0f930b4a75a003d,control,True
b82c58757d9a48f8949df80463622502,treatment,True
123c889ba8de463fa6098dac0212298f,treatment,False
9e1395a33d7446bdae69dff53f641837,control,False
327037250efc449eac1a96c8a0591711,treatment,True
10a6b4bd52ab4d7ba408513c44a95904,treatment,False
8491396f6b6347eaabe315659e7f7a5d,control,False
413a915ae4a44e49a25ba64c77b1b303,treatment,True
3e8cfb0a276645c4a4791e5f6486055c,treatment,False
27b9de3a054e4e3ba499d026cf150f64,control,True
755f19dbd2f64f1aaf4d6edad07effdb,treatment,True
dfe7bb2780b24fde99ba455317d1027c,treatment,True
40ad99e6ef914ac8a3459758d2cd31e9,treatment,True
de2b815af90b4290b3810c45174f0275,treatment,False
b684966a634344fbabcb82a59baea6d8,control,False
4beb47a13ee44ce6bc7a561d71b72528,control,False
6f69199085f24b2b9213346f56bba0a5,control,True
ebe236cefe6f4b78bc8589f3b5ce7a87,treatment,False
ecccfaccd028442bac73d4ec1af68384,control,True
82cd7d8bc3c04eb49869b86bdbfddbf0,control,False
bc7506bedc5747c68aefa812aa42324b,control,True
d94380ec8bdf4e6cad2f59ab256c3fa4,treatment,False
a6fe29dfb60f4742b6c410a9491afdb7,treatment,False
4a9963fa6c7d4b3e86bd43b2168735c0,treatment,False
0dd3dc3ff48e4732a0c86c88a3148d57,treatment,False
19008c4a67c944ba963a511f6d22e644,control,False
f722f44e62a241518c00bdc86e5f6683,treatment,True
955654c9e16944948a6c53e526b1feef,treatment,True
2695ac5da35d4d9ba1fecdc08317f04f,control,False
6cc1a5e210264b63ad9cc7377c54a4bb,control,False
04c344bac0994e739a739fdd15562f99,treatment,False
6349715a4d8547b393395bb2adc2b78b,treatment,False
e506f67d84b44680a1a72a75d440b121,control,False
86ee5380fb14416baec47a641a69d104,treatment,False
fc65fcd671db458e892485f9d4729fcf,treatment,True
0d5df7ba42aa4778b61538de35643788,treatment,True
558131c398db49c8ae6b26c5e21ef495,treatment,False
b5e3e0ad1d78478c8100ca40c4ad01ea,control,True
5676625c6d634906b9969f36b274e739,treatment,True
fa8eca6fa2204898ae4caf975c0507cd,treatment,False
f646f61787394d33a41cd5707e9af81a,control,True
895d4182e63647939e4cac67df74750d,control,True
94034c71852a4456a6cb66ab5163807b,treatment,False
f119ecf2a56445ad89ca6e9b972a2f5c,treatment,True
a28c78ec10734d8e9ae05f0fe0a3571e,treatment,False
ee7ad652b8b9466892c00f51100f3bcd,treatment,False
a1c004920a954f1783b7d3dab0f1adfd,control,False
2acf25b22f5345b3a2f5429756cefdaa,control,False
49e6cbc1fb554406b61c138c32f690d7,treatment,True
f38db53331f04f27a0e704168b0d0e38,treatment,False
83689ba94dc144dcafcc128700a4e9c7,control,True
d90799021ffb42f8930aceaf685a3e5a,control,False
4b981cfefbf845af939945ece1ce1f6d,treatment,False
b409e0701df943e69fa2648dc83a538d,treatment,True
999d3ef0d9aa4eb38283d32646f30380,treatment,False
acdcfc9a00b641cfa3dab223a24c0f45,control,False
089c8671512e40959e6e7171792d9031,treatment,False
e90281b1b5a44440a96095315c4a8bbd,control,False
0b20e0864499454bb9788852b50e5279,treatment,False
799168f1a8494edcab268a742bcfdc73,control,False
caf27c06843f4372be53430650e5e9a6,control,False
70b11ab2f1ab41598d4aebd7cbb04e23,treatment,False
161f1cf299ca40c18314bf855b2f1bda,treatment,False
b2682477845047a1a7bcf0c9f56ca0f5,treatment,True
848afb7a4e534bcd93b67f4010f8474f,treatment,False
e956345fcf374575a1fd62f291b35b27,control,True
4f900a41cb4344009e1418cb46587c29,control,False
55ad355114bc494d90060553a8315258,treatment,False
83097168755a4785b3a2f76bbb49ef37,treatment,True
7752f62135ee461fb24b84d7d30ee8a0,control,True
c2bb20777f814c2693001aff32900468,control,True
d9036e751aae42deb1563df6037122b4,treatment,True
78360955b1c9448d9873f8bb615a1fe4,control,True
a169b862d5dd4c508ff3f1bc743a1972,treatment,False
098d22f674cf4d118fc444f920d54d58,control,False
39d3a1dfebfa4d868404a408a482cdd7,control,False
8e7e37072f3f4ca4bdf397d8ffc42e38,control,True
148c37c2cd7c40eca675a3ca37aab0aa,treatment,False
0d52eae8b839422aaf5354454a2e6f2f,treatment,False
cd8e4afb432045f797d41ac0ed972f29,control,False
79bf150bfe994725994fd251b30e9b04,control,False
efd08caffcf44d06a0401ec14cc93946,treatment,False
a7c4719cffad47ca985663e15015802c,control,False
ce2b8c92e74942e798ba5530a3a910f2,control,True
ec1d43149b2e4a52bb03c05932ac5e3a,control,False
6f78aed59d1640d7953e028357b093a3,treatment,True
7d3d427f52454114bfc8f743fff3a1a6,control,True
147d612a795f4cbfa7bd1cd0e57b0242,treatment,False
ed3e0e58991b4b02a163e1ed5be2fdd7,treatment,True
c875620077044001b59ae9779169170d,treatment,False
a7dc2461d2e04ca0a503103f87372225,treatment,True
096ca8db03ef4254990c5b30c7632ae5,control,False
b477a456c9c44771be9e7583c6982a8c,control,True
d169950b1eba473dba9575b4b18e7f29,treatment,True
569880502c0d47258ecabcfeb046c726,control,False
e90f2f1b2364468aa3dc765d1b90ce6f,control,False
5f179a554d1a4d92b741302a59cda7cd,treatment,True
983020c37d884f95b971dc1aceb7172f,control,False
8eeb91e74d09496880a5dd0e0c3cf51c,control,True
ccfbbea26f2e4c99a8a66e03972e9001,control,False
f4595a2eb8cd4574bfe21ac5f3e5ef73,control,False
3cfd83b6b9e943bab5b688fb5d17bc3d,control,False
d6e822d5b3334625b2892a1ce919f5d8,control,True
d83f572387964afaa8441de666f0e8c2,treatment,False
cb98f67178cf447cabde79421d9740b9,control,True
fe1d51ccd9664722be1cf5bbb64432ea,treatment,False
6404f89bfe4e4bf2a2e0246b652a2171,treatment,False
37eaad561f4540bc9790ef860c37f8b7,control,True
9f6a0e219db54955a827d84985efabf3,control,True
3d42a657d2c74cb59cccfb08ac7897ab,control,False
83d883db3b9243d4860ac0b5070ce49c,control,True
7cd7486a38374332bb38549e162bf9fe,treatment,False
bee01570f89d4779adf49d59b7cb8c85,treatment,True
c442c31f3353405d8bde522c773dee12,control,True
3cb93675243643d1b1e76d8309811c33,control,False
f00a1312f69b4663924dc4d052d38182,treatment,True
5c84fd2b57364a42b6c6eafd21908e57,treatment,False
9ebfd97c7c834bf69ccc564bcf9d9edd,treatment,True
ad0ced5af1be42288eee8846a78a488a,control,False
bd86156d98ad490e856b556777e9389f,control,False
0a92a8b1815144308766b585942603bc,control,True
6e4f9844f036442399494684980d74b5,treatment,False
179f9198d3644645a53ef7813b9f5f51,treatment,False
aa72e8a1452249e2a8c8b4ac5dbf4356,control,False
9660f11c6c9641cc817d3c9af07b50f0,control,True
9cea595cee7a4eac9d735634ed74712a,control,False
b93e54e12e9348358c4bff4e99571773,treatment,False
ab9b25f4475547cd892d1f76d2d811ce,treatment,True
c3ecb6c8748a46b7af1bd1448b4d416b,control,True
46b0b02255fc45828803f7510daf0d41,control,True
0bc98a9b9475459b926c613b2daff115,control,False
2cb84313fd8b44e796b1560abf47500b,treatment,False
ab50d24b6bfb42e8b45af92f2e9a6883,treatment,False
009896a31a504fde98cd204b05734722,control,False
58ac5f4196214ee5a4c2a51d5e3842da,treatment,True
a63c176a7e0b4700849c98a27d91421b,control,False
d52a8087ef6049bcb9354c9b13fb0148,control,False
81c1d41cfcfb4c21b3680a9e2dda4e62,treatment,False
859d28c4953e4a28b5aad75f48d32aa9,treatment,False
464d5192234e43a2acb28a9da8d411f4,treatment,True
46247a59de26496a94d2845d091eeeee,treatment,False
ea53e0c8e2cb405eb48c7af10685ddf2,treatment,False
91ba1e9d1c0c418fad9b777d3be73fac,control,False
af737fc7369a4d4d808e6190225a3ea8,treatment,True
3ecb67a4bf1445cca671e8d6a0c65add,treatment,False
35eac46c8c1d494d8f3c6c912f0287b6,control,False
2ab3b96eb77c41a09d64cd9df8ea77ee,treatment,True
e769bca864284206a3aa21429f53745e,control,False
99f0199aeba0416c8678e3d97fce80d1,control,True
321dbfbad36c40f6b0b7f4a0b659a371,treatment,False
d6975e6e50394fa6a945fe5766813277,treatment,False
f744c291bbbd4fa28d47de648a0dd7c9,treatment,False
4fb9a4b8578f4a86b413d1780d137be8,treatment,False
4895088f5c7944a6919d07d88e79c1e4,treatment,False
7a8e4f519ec3427895fd6c1b5602e6ac,control,True
bd22e37f67464e4eb4daea5d7510f5ec,control,False
59008a9f5bdf4057a20674ba5d8fd9ef,treatment,True
10f6206e64c740608003fd7d3ee2af87,treatment,True
d18fe36eadd74cc5a1862d5180a6cb5e,control,True
9af5418dc2d943d290391b7dc74aaa78,treatment,True
8778fe27b0004d41b33e9fd50ba40d9f,control,True
fbd8168b0f764a19b5cb6db40485979c,treatment,False
bdbef3fb197447f0ad11564ca05f349b,control,True
708ca4993f1549db986756e7a1550dcf,treatment,False
740643e74a7c4537b99ef56fde5b4a1d,control,True
094485b9a4be441db651482b1b74cda0,control,False
1612020fb7274f4f9ff0c2180a482de2,treatment,False
8ea571febcc7478db0fbb30aee4f9383,control,False
6fd20c3be5c64316b45366e4833be833,control,False
ec6ddb6133da4418ba20286fd97a2801,control,True
660d96d775114487b2bd0d2cdb5cdadb,treatment,True
8080c25908db470faeb4b3eb0c49f88c,treatment,True
831e983843fa4353a27266018a0bbf5b,control,True
b5330ba91a6e4b4dafae68b816afb322,control,True
082c319db6804991aecd969baa3f546e,treatment,False
62edab0e3f674f2ab1a5181578dda09a,treatment,True
c185ec7a6e2c43848b1fa98c518b3416,treatment,False
2cf29368261b49219907d375c050e2ed,treatment,False
4ad760537e7646c58212aa330587e190,treatment,True
2ed848c7e6a54373844bcb01d2c05a52,control,False
e5c0e0b1bdac418c95e94c43b5c92725,treatment,False
569cd1526b604c5cb37159c5776576a5,control,False
015ffdd9c1b8428cb5fd90416425a099,treatment,False
aa89533332cd465ea09fc56068606fd0,treatment,False
b749f38f5bf64185b81133a005260767,control,False
5bea54aa440e43f68ca6cfadcfa786f2,control,True
03be9a9f51fa4e1bb2cb77032d50ccf9,treatment,True
19fb8f0bc8714cceaf8bb9c52bb453f2,control,False
27d875c34c6346578f09020cf19b805a,control,False
0db1acd0efac41a597247edbf91b4dfd,treatment,True
cdaf64a8f56a42f996be9833d0737ecc,control,False
4560e7c29023451d99d65cce353269ab,treatment,True
03d0bc390dae4211be38fbe7fb2f959f,treatment,True
2447388eb5dd40a4b51572e95dd58f75,treatment,False
77891f6fee4146f7ad43af3f605a43be,treatment,False
4d49a09d13274832a07e8802a9744f17,treatment,False
d7caf3bf064e484f869a8f80cf1e30ae,control,True
fe562b65e07048a0bb65f31f36254c6a,control,True
6dff8ef2c0294240b54509a54624ea7f,treatment,False
78312658a5164cf9a3f38858e6cafee3,control,True
118912962e954054806c261e3175efca,treatment,True
522a5c5af12c45358b409b6d5aa3f209,treatment,True
d7629ca01a194eb88a6ede9ac899c61c,treatment,True
f08abc2fa4e24528bb15bca7407babf3,control,False
6976a28fdadb49dfa0ec4107494eb952,control,False
6392acfeb725467f870aea6ed05228d4,control,False
faa5288b1a6e42aeac9e8ac6dc3aaeeb,control,False
1ef533df75b746a2a325c4baf95f32ba,control,False
c29d42524c624826b48940beedf2bd43,treatment,False
372406b604ff4c03819e646c298ef2cb,control,False
81051dcb345046f88b6c512606a6ef70,treatment,False
c8c8385b592d4975a24dc98e9e06f9d3,control,True
50515e6a261c4b6288e04f095b65a496,control,True
1c7cf7bcf0ab4098b8aefd1a47549709,control,False
37206b5cde544743b72c1f0c0611d762,control,False
da6f7afa5e3a4480a6175e461548c061,control,False
1ce10b09b08a442da00a02b7ee5183ad,control,True
b0339ac9d85f4741ad2e1ed663954453,control,False
790a6e57ae9c4fdf8a524b2cd582207e,treatment,False
b7c3af303b794115b70ee2fa484ba1a6,treatment,False
ccd8065b1d2a45d5b134bc3217d17bcc,treatment,True
e16455532ba84ecd88ac0b43516ab3de,control,True
ff826dc296c24eedafe2abcbc72431da,control,False
561254a351574754a452a1c6e0f359fd,control,False
db2ddba7432e4e7b94ff45f6eeaf6824,treatment,False
6391c0cae9274f2f8adf8360ff943893,treatment,False
5581c5dbdde74a509f9ae8d9b2d689a8,treatment,False
1fa45e517aa0478dba071fa71691d5d5,control,True
ee8fba95535d47aab63cc5fa4eac474f,control,False
8a5c1b47ebd14710b1dc7ae4d0839066,treatment,False
689a12629d0d4dac93678b112faf2537,treatment,True
d4297e264f3146e98d0e67ae3933dbc2,control,True
f8c530ff57e742928f10276fa487b8cb,treatment,True
9c7a761fb0674e3bba56289b905737c5,treatment,True
34bda0adcd984f949ad552ad314f891a,control,False
2a7b24a8521b4ab584e274b392d93487,control,True
5cacf4953f20497fb9e0019592c13527,treatment,False
0e8ec97b2c5041338967008af02285be,treatment,False
93809a3a7810459fbc85883b500e1649,treatment,False
3851e91113214ce2ae5d52c93f9f8e76,treatment,False
1e7e89d7626b4c3aaca359680d6e6b98,treatment,True
db2a20b95a04428db6375129342e6b99,treatment,True
b561ad70be4741409863caea9091309a,control,False
6ce640e2e3fd450b87d4ffbd900eb01f,control,False
33a17aff222c4254919fd18b05a5308e,control,True
986214c398b749839642e0b0808d37a8,control,False
8d371a77a3774719955130f67d07ec1a,control,False
d01824b0d3254fa7bcaf0a50edc015f4,treatment,False
2578a845d62d4821b878b1a76a848c4a,treatment,False
aa6e74831ddc41bd960fbfda42a719a8,treatment,False
d49ccfaf6cec44b7a1d2eb332e6186b5,control,False
92191a4127af41e49416051642df902f,treatment,False
eb20840a73134f038afbefae837d1f91,control,False
94daf3479d744561b58fed93e022b5ca,control,False
087114b264b6454b85fd79d0f799ae45,treatment,False
020c37b733fd4099be13bcdb50a0bbba,control,False
b395f551fdc14ffe99121a92bae8a21a,control,False
3730a18820e948cc8ce2f8f09853ae93,treatment,True
0adf1d80cbbf453680b97f45750f682d,treatment,False
5d44a9ba12d9403da4b13fc223d17633,control,False
d999032e864a4262be4dd909199a3406,treatment,False
97e8e48dfe33412bbbf7372b7d2eccf9,control,False
83d7edd073044c3ba4eda292ca6ef51c,control,True
ddfc37d0d34c40b1bce946a01f0c08cd,control,False
fb2ae33903054c838b453a2f600b86eb,treatment,False
9f6d581230d6452ca2b70a5804a5b56d,control,True
de2e271b288849a2a71d12df6ee42312,control,False
d10798fe1a6642cbb3b1047641fab076,control,True
df5444f284cd4a5b9bf49320b4becad1,treatment,False
d54d5c1dc3504c76893f427ebc31bea9,control,False
fcdc761d32c2475092fd0d0dcb2ba606,treatment,False
5f2a721b6d464e8ba7598a43941d594a,control,True
e9a0b806c80549c39d0ecb92b4bbae98,control,False
3d1eb68a17174b3f8d1222cbcd087989,control,False
2781035249d34e02acb184308346894f,treatment,True
d098a1f2945d4d23a8b978ab5f1eafed,control,True
52c1501f6bef4801ae6b3c1ef49d6c03,treatment,True
44336d208a974817bf83daf82a6f4085,control,False
9089e484734b46afb84cadd06a933913,control,True
bc7362616a804d0ab7d564d7af3e5fbc,treatment,True
645097036f2c400b9bdcc89e32d6159a,control,True
9eeeb24ee9aa494d8b9a45e626be20ab,treatment,False
84e05fa9c20148578912f37774afa3ef,control,False
a008fd770bb1420096c5551520b00c51,control,True
7d3761e74d6e4a2fb0ddd0beff6f670c,control,False
c8178fafc2174211a31fc398f7ebb36f,treatment,False
83a1477f1d8d4f1e9cb4d07365fb1ff3,treatment,False
78776ac8f5ac412ea8480f7bb8cf6c02,treatment,False
cc2aedc10dff41049e26ef9e7ec84695,control,False
70af271fd9694c7492c883fd4d0bb5b3,treatment,True
3d0f593c6ff2431288e7adc52a8255a6,control,False
e42531b165844eb39902b5cfd3b8c52b,control,False
2ad04ae9785f46d5bb539793ae6df9f4,treatment,False
f8a202e7c1fe40f3b0e5330f03a00271,treatment,False
2c4d03d2653846249d6a979268cca92f,treatment,False
10ea184eaebc48208fa02d0129bd1bce,control,False
3bbfd21ac2a04a4bb483a3a79faa40d4,treatment,True
aa79f67287ba473d93a30d0c826b9e11,control,True
c6dda8e965734e7b823018ec760e1521,treatment,False
56f7eb3272b94053b021620c5307f33a,control,True
1587b4f480754d8f8bc66f69bfc1a6f0,control,True
ae55994da9be4c6c974c1cdc334046ee,control,True
11a1a3c3175b48a187f649d88565b4a4,control,True
3a234080094d40fab529f79a07efbdad,treatment,False
60f272fc9d6b422cbf91bf6404d50a93,treatment,False
59c9a2d23e554ad58644b46e34c1819c,control,False
e5597295f9f24a3baaa89e36a262b1d2,treatment,False
4c03f726f04d43a587d3bc3d49818a60,control,False
f488c6c8039346cd8fea65dbac9e8343,treatment,False
621aee4974af447e82e4329bb319f1fa,treatment,False
5bba0f7b7f3a498c95ad46e5e1f3f09f,control,False
193492ac7f7e44b7a4bda623a58c5ff7,treatment,True
e25bfd7ae885462fb8cb9331deef693d,control,False
bc29d16562864d88a7e61dbd010d61a1,treatment,False
9a037b8301144cf0806144e959c86c6b,control,False
bf79c32157cf491d94bd9c5b241174de,control,False
bc2cb5e264f248269549ad1cc8a72a01,control,False
d4ca29c7845a4df6998413255107a8d4,treatment,False
070d4d29cb204ae898c3be8292bf3299,treatment,True
471ba50e8ab84d2e96cb165d26e83600,control,False
e53e354e1a1649379d6f640300a59781,treatment,False
6fb1d88f6ce44467b89949924ffbc94f,control,False
3d0f35d32eed487b8f6a28a2e6292924,control,True
fb4eb593471c4eeb995bea698ee5d12d,control,True
caf00b2ef348469188969eef2108f759,control,True
787bf8c59c8c4dd9900103e56390e1bc,treatment,True
7aab0ab9f05740c3b47924cbc9666d0a,treatment,False
aeba142193b844bba30ad179fcd2a345,treatment,False
d5f5082cfae6481c977c9a347971782d,treatment,False
fa8f6a93a5d246469c6a696be351b79c,control,False
e32cc2b8ab3e44f78fbe6035a7b57cd3,treatment,False
d1d5aa9e0f79474d99a10f18f81fd814,control,True
89fdbd4a32434854a185c873e02549b4,control,True
b126912be9e94cf48812b37817e49231,treatment,True
96f9da0853f34cbd80d9943b13b7504a,control,False
e43c54ecb1224bb982e323c305bad84a,treatment,False
994debe3fec1435793788b118df435ba,treatment,False
8d90c54cb1a1475bb810453780986d82,control,False
040893c38ef64efab86f50a29cd8527e,treatment,True
10a49c49a64b481b8f1672e65be1b452,control,False
6d58194e9afa461b9c292d9aaa72f900,control,False
98162a21c16740caa2ffd3ce04bc00e6,treatment,True
f543a2bc54f64541862f89cdbcf0e6dd,treatment,False
017f4ca5cfb54c9fb3c2faf81604fcb4,treatment,True
0b1783e2264d4b699f50266c8a3c2302,treatment,False
7e1c12ad700642d8a7b8d3829fb148fa,treatment,True
